A2WKE578OZVY7R,B000OWLVY8,5.0,1247788800
A178M2RQGZBU9L,B000C8Z93I,3.0,1312675200
AGNFX0LFOF1AZ,B0007IFW4O,5.0,1324339200
A23OSMX5WCZVC3,B000DT7W3G,3.0,1350172800
A1P7ZXONDUBNY9,B000EPY9B2,5.0,1321660800
ASYLCZXBV2MS2,B000CO959G,5.0,1346803200
A33MIFWYOTKPYS,B000CO959G,5.0,1317340800
A1AT8M9KGOMZX5,B000C9NXOO,1.0,1354665600
A3VMWGVZ74DBHY,B000C83P34,5.0,1301011200
AGXNPCEF0FGRI,B000CFUPSA,1.0,1209513600
AS5IGZI2LUYUG,B000CFUPSA,3.0,1347408000
A1CIU06M0GZNHA,B000CFUPSA,1.0,1275782400
A31N2AN4HZWOE0,B000CFUPSA,5.0,1356652800
A3TSUHR5JNORFX,B000F158EC,5.0,1339977600
A3KTPB49F87318,B000F158EC,4.0,1305676800
AZ4ZF2C51QMRL,B000E4HRN0,5.0,1352419200
A265IKIYIOMSJW,B000E4HRN0,4.0,1303689600
A1KHNCRYIG3IB4,B000JCT1GS,4.0,1328572800
A1PP3WRCAJEUMQ,B000EJBSFI,1.0,1239494400
A2MANVANV7QZZK,B000EIW6W8,5.0,1225152000
A2QCG2TIAHSZF6,B000BNH2X4,3.0,1191024000
A22E1XRKAQ2ZPP,B000JO8UL8,5.0,1358380800
A1KE4LTHO622FN,B00005M9WY,5.0,1345420800
AWF87I51PSD6O,B0002LWEHE,5.0,1311552000
A1BIY7DN9HZA5D,B000E4OI14,4.0,1262822400
A1Q11VP88L28Q2,B000E4OI14,5.0,1284854400
A50SIVH333OKT,B000E4OI14,5.0,1294617600
AF62R18BUCIN1,B000E4OI14,2.0,1360540800
A1QNNSL2DTVH27,B000E4OI14,5.0,1359936000
A17SQCEB7QTU50,B000E4OI14,5.0,1358035200
A1U4RRTV751M5C,B000E4OI14,5.0,1347321600
A2OEYT6B4P6L0U,B000E4OI14,5.0,1343088000
AI927GWZTC5RA,B000E4OI14,5.0,1338940800
A2YMCFUWIF1QSC,B000E4OI14,5.0,1326585600
A2BVO9EUDNV3JD,B000E4OI14,5.0,1315958400
A235HEIT6JHN37,B000E4OI14,5.0,1276041600
A2AA7K1QPHNT5M,B000E4OI14,1.0,1269216000
A3FTUT1WB2FGY1,B000BRFTLC,5.0,1342742400
A2F22A7GTXCH3P,B000BRFTLC,5.0,1359590400
A1AZDRGSIV31YX,B000CNGHSY,4.0,1337644800
A31UCBC6XA7W47,B000CNGHSY,4.0,1320019200
A1TYQC1QMX1117,B000Q57L2O,1.0,1196121600
A378BHNVTBVCOB,B00066UKGM,5.0,1293580800
A19EYVR8K3UEG6,B00066UKGM,5.0,1338163200
A2PMEIQMKOFQ4,B000CN7ODG,5.0,1359244800
APB4OXVUY4FKL,B000CN7ODG,5.0,1357776000
A11HMUYEDUOLAI,B000CN7ODG,4.0,1355270400
A2NQ50QG8IPA3V,B000CN7ODG,3.0,1328572800
A4RMZOOQ8MA9P,B000CN7ODG,5.0,1322438400
A9YZ4Z92BG5UX,B0006ZWU70,5.0,1295136000
AF6AEOUL1D5KO,B000F158GU,5.0,1312675200
A20EOCBZPRR4VM,B000F158GU,4.0,1298678400
A269V2H8S0J1S3,B000C83P5M,5.0,1333411200
A25964AYJGK6FR,B000C39CA4,3.0,1359158400
A17D1M8Y7GGB8P,B000C39CA4,4.0,1297900800
AJQGID5F6GOH9,B000C39CA4,1.0,1219795200
A1DR06LBO8FQHC,B0007IFW62,5.0,1355097600
AG4CKI8NLCWGQ,B0007IFW62,4.0,1311811200
A3HEZZ88DZ9OVS,B000NOKOTK,4.0,1346371200
A3HLESY74FJAL5,B000NOKOTK,1.0,1326585600
A1ETJF8H4GI8ZT,B000NOKOTK,1.0,1220054400
A3E2UBNGWTB06N,B000E267WY,5.0,1360800000
A22H0T69GNDNZW,B000BRFTMG,4.0,1322956800
A15H7FTDGQHSHQ,B000BRFTMG,4.0,1357776000
A17FXMLJJ5RYEB,B000BRFTMG,5.0,1357776000
A3JE5VHKMBFH01,B000BRFTMG,4.0,1328227200
A1JM5FZZLFJ7O9,B000BRFTMG,1.0,1322697600
AHAVYCSALL0NQ,B000BRFTMG,5.0,1323907200
A37BO2KHLBN76O,B000BRFTMG,2.0,1323648000
A2EM4TU85H56JR,B000BRFTMG,5.0,1294790400
AIH4H9LB3WP7S,B000BRFTMG,5.0,1294444800
A16XWRYBJ40WOR,B000BRFTMG,5.0,1287273600
A26GJ57FT3HIJY,B000BRFTMG,5.0,1284163200
A2P7R48VSK6Q7R,B000BRFTMG,5.0,1263686400
A1AO7IQP17LGII,B000BRFTMG,1.0,1281139200
ACX52TMOP62EX,B000GV2C2M,5.0,1340409600
ARDHDZNPDOEGK,B000GV2C2M,5.0,1314230400
A1WC5X7X1OAZ85,B000GV2C2M,5.0,1310515200
A3AM5YFN76N7FH,B000GV2C2M,5.0,1308009600
AAC50JFTQPPJS,B000GV2C2M,5.0,1359936000
A1LH1SM93KVD5A,B000GV2C2M,5.0,1359331200
A2GBA7IQSVLB2R,B000GV2C2M,4.0,1353888000
A18JVTBN0IJARN,B000GV2C2M,5.0,1345075200
AXME70EJLHOBA,B000GV2C2M,5.0,1342396800
AAVKNQ1860CHE,B000GV2C2M,5.0,1342396800
A287KZFO6ODVLF,B000GV2C2M,5.0,1337126400
A2CI9ZDIGWEKZ1,B000GV2C2M,4.0,1334793600
A3A1YBZJ6D6HLY,B000GV2C2M,5.0,1329436800
A2OKI966BBBRD9,B000GV2C2M,5.0,1294531200
A1CYUYR3IPPF3N,B000JOIJH8,1.0,1320883200
A18KQC0BMEVGJ9,B000CN7OEA,4.0,1293753600
A1WYMN7XDJ8RH,B000JU3LNE,1.0,1212537600
A3IQDA0SRI66S6,B000E267XI,4.0,1325462400
AC2MZ9XK6W13Y,B000E267XI,4.0,1353974400
A140BFF6P18813,B000E267XI,5.0,1353542400
AZ3COOFMGWX1G,B000E267XI,1.0,1324166400
AJUVSCLST3HW0,B000KL1134,4.0,1311724800
A30MAOU9EM6DU,B000C5G41W,5.0,1321228800
A1Y3DVBIV68EFU,B00066UKHQ,3.0,1310601600
A1BLKINCK03YL8,B000CQVJ8O,5.0,1328140800
A1VPQJ6ROPRTOT,B000FPGZEA,3.0,1223251200
A2OFFK4QDQP26D,B000FPGZEA,1.0,1255132800
A1PQYLO3AY9VFI,B000FPGZEA,5.0,1229385600
A1YO73C5TIHI8E,B000E267X8,4.0,1296345600
A1RV4V72JUGTWD,B000EQ95H4,5.0,1297987200
A2E0GCFAWC16WZ,B0001EVSMO,5.0,1292544000
A3U1NIMZU2E340,B0002M7AMW,5.0,1349308800
A3OVDX99S148JE,B0002M7AMW,5.0,1337126400
AT5GMJHDMHDP7,B0002M7AMW,5.0,1355097600
AZMZ2DQRPZX27,B000E4NMHU,4.0,1336262400
A1BDMSNJVHCS8W,B000KZ2CJC,5.0,1356998400
AI48V5Z2M79SI,B000F158II,5.0,1225670400
ACNFDS73CKTLT,B000C8Z97O,1.0,1300838400
A1V0WSUHK1WA4K,B00066UKIU,2.0,1353369600
AXKCFGN6411MY,B00066UKIU,4.0,1339372800
AEP857LCH4LOW,B000GOUXZW,5.0,1341446400
A22GM85DJIT1TL,B000GOUXZW,5.0,1317772800
A2BYF3H0VJJ2D1,B000GOUXZW,5.0,1361750400
A3QRJKFS3Z5FQW,B000GOUXZW,5.0,1354838400
A1OSF4DV6H50BW,B000GOUXZW,5.0,1337731200
A1D4MAVKGO6SIF,B000GOUXZW,5.0,1322956800
A31SWP36OJ7347,B000GOUXZW,4.0,1291852800
A2NCMRD3MQ4IDJ,B000E4NMIY,5.0,1300579200
A1QFZ5IVYB80CB,B000E4NMIY,4.0,1310601600
A2305Q6YTNMHZI,B000E4NMIY,3.0,1282176000
A1KY6YPP3VB4ER,B000GY9RJA,5.0,1339372800
A38WR3VEPEEC1W,B000C5G42G,4.0,1300492800
A3KCD2RT7BEBDQ,B000C5G42G,5.0,1332892800
A2J0PA05UGHXX6,B000C5G42G,5.0,1306972800
A2792B7KIM4A51,B000C5G42G,5.0,1359849600
A3KIHIO3VQF7T8,B000C5G42G,4.0,1357084800
AILKH4EM3K8XT,B000C5G42G,5.0,1347062400
A2ZTABYXEUUDFF,B000C5G42G,5.0,1341792000
AMR47FYNQTXLB,B000C5G42G,1.0,1346976000
A3GLAD49QPVVFH,B00066UKI0,5.0,1356480000
A1S564KNDNPZSD,B00066UKI0,2.0,1355702400
A2LPYIO0PARKQ1,B00066UKI0,5.0,1342137600
A1U6RLUA8D5DSX,B00066UKI0,5.0,1333756800
A5RXLORCX409G,B00066UKI0,3.0,1329523200
ACN95427FS7CC,B00066UKI0,4.0,1280016000
A2J3D4HLV2OZAF,B000E0E1R4,5.0,1287878400
A2OMHZHN15U3SN,B0009PF8F8,3.0,1233532800
A18Y6XWEWP9ZNJ,B0009PF8F8,5.0,1231286400
ADW2ID5U82MZM,B0009PF8F8,5.0,1193702400
AN5I6YK7ENM3D,B0009PF8F8,5.0,1216166400
ANYDF1L8QHQYQ,B0009PF8F8,5.0,1202601600
AYZ4ORX8HKQI9,B0009PF8F8,4.0,1179360000
A18PYP14EFBUHW,B0009PF8F8,5.0,1327795200
A1FUU3PO251NV0,B0009PF8F8,5.0,1203897600
A2B3AIRFXSCQNB,B0009PF8F8,3.0,1360627200
A1HDAGL4ACE4NL,B0009PF8F8,4.0,1357689600
ADWEBX3JL8XL,B0009PF8F8,5.0,1356825600
A2F02097VRVS6O,B0009PF8F8,4.0,1354838400
A2930YEG0H1E4U,B0009PF8F8,5.0,1328486400
A1JQEFXUFGVQSM,B0009PF8F8,5.0,1322956800
A3MTDJYNSAZDNX,B0009PF8F8,5.0,1296259200
A30CX2JSCAO4HO,B0009PF8F8,4.0,1241308800
A2SSPFLHQ93FLE,B0009PF8F8,3.0,1351814400
A2UU7PJVDDRFSC,B0009PF8F8,1.0,1263081600
ABY792UKQ6SEY,B0009PF8F8,5.0,1211241600
A2BUBCGILCC5DD,B0009PF8F8,1.0,1353456000
A1ZLKBUO3DWIT,B0009PF8F8,5.0,1347408000
AZDFXJNEOUBB4,B0009PF8F8,1.0,1233878400
APAK5U68YU1R1,B0009PF8F8,2.0,1207180800
A3CS9KM0B76QJ8,B0006IX68O,5.0,1357516800
A1V490NO6X6NGS,B0006IX68O,5.0,1357257600
A3V9OBQ2W37DZG,B0006IX68O,5.0,1356566400
A44YAA676NUCC,B0006IX68O,5.0,1356220800
AYW6OMW8HTSGM,B0006IX68O,5.0,1355184000
A18EI9Y4XV3Q52,B0006IX68O,4.0,1354147200
A2SPVBM2PA333A,B0006IX68O,5.0,1352678400
A360W84VNVOVSQ,B0006IX68O,5.0,1325376000
A2L374HZ0EQANP,B0006IX68O,5.0,1295395200
AGWJ1KP42YS75,B0006IX68O,5.0,1301443200
A3FVND1ONH9OEV,B0006IX68O,5.0,1336521600
AMPDWF6623HE5,B0006IX68O,5.0,1351296000
APVUOXZ3DTV37,B0006IX68O,5.0,1351209600
ACOYU89YK5AVS,B0006IX68O,5.0,1298592000
A1B61U6J5C4EW7,B0006IX68O,1.0,1319587200
A1TU6S3WWGXTFQ,B0006IX68O,2.0,1299801600
A1Y0Q6GQX4UOW2,B0006IX68O,4.0,1358985600
A39JR71TMGNNJE,B0006IX68O,5.0,1358812800
A3GQP9UIU1U1CK,B0006IX68O,5.0,1357776000
A3SSQ3SQ7EOYSS,B0006IX68O,5.0,1357776000
A3LR47S4I7Q0NS,B000HBCQPY,1.0,1314662400
A3OBGVOARJCVEC,B000HBCQPY,5.0,1313884800
A2UR2OF7QCL4YL,B000IG1SR0,1.0,1269907200
A23A8E36RO5VOF,B000IG1SR0,1.0,1291075200
A3BMUBUC1N77U8,B000C5G43A,5.0,1327363200
A3BGSIR320DHJX,B000C5G43A,5.0,1315872000
A2CORJXW6VMIPZ,B000C5G43A,5.0,1281139200
A23KJ9FNU8LLH1,B000C5G43A,5.0,1338940800
ADDXAIF3Y4151,B00030BF38,5.0,1283212800
A2VDY7ANDUDWON,B00030BF38,5.0,1313971200
A7P4UD792DINP,B000E4NMJS,5.0,1354320000
A1A4U27E8Z4PR4,B000F158JM,1.0,1268092800
A3A8F4HE4YY4BM,B000EQ95JC,5.0,1215907200
A2BWP4334BJ4I8,B000C17HCQ,2.0,1355702400
A1A4U27E8Z4PR4,B000F158JW,1.0,1268092800
A2SJ2SD6WIG56,B0006IX698,4.0,1281312000
A1B9W5QEL184Q2,B0006IX698,2.0,1346371200
A1JVOV54H4ZVFC,B0006IX698,5.0,1318032000
A3V9OBQ2W37DZG,B0006IX698,2.0,1356566400
A2UGLE86VP7BNH,B0006IX698,3.0,1355875200
AYW6OMW8HTSGM,B0006IX698,3.0,1355011200
AEKV1KND12TEJ,B0006IX698,1.0,1354406400
A1T2ZQEVV5F8WI,B0006IX698,2.0,1351728000
A390CDHLS6NHWP,B0006IX698,5.0,1348963200
A1F9WRZ1S69H3N,B0006IX698,1.0,1334188800
ALB8VAJT0EOYU,B0006IX698,4.0,1298246400
A1ZXG66QOVEVM,B0006IX698,5.0,1302566400
A1I5M8SKY7DYAZ,B000GOF4NI,5.0,1312675200
A416IIDIBEHOA,B000GOF4NI,5.0,1303430400
ALGICJR124YU9,B000COSSO4,5.0,1316995200
A3L4R8XGPF6P1O,B000COSSO4,5.0,1219881600
A2URIV5U9IWQG0,B000CN7OHW,5.0,1203292800
AUJ0EKMC62HLC,B000KW52NI,4.0,1325980800
A1B5XMXAVUPO1V,B000JOIJK0,5.0,1357344000
AC23E85AC4K1H,B000GY9RL8,1.0,1255392000
A1A4U27E8Z4PR4,B000F158K6,1.0,1268092800
A277NQ71YK4DSL,B000CHMMB6,5.0,1321747200
A3DKF4BFGJ9ZH0,B000H78YXQ,5.0,1235433600
A1XWK6E5536KQN,B000H78YXQ,1.0,1276041600
A2P0O1OR2KE461,B000H78YXQ,5.0,1209168000
AGFYWQ1I5W58Q,B000H78YXQ,4.0,1221955200
A5663LFW3DSG7,B000H78YXQ,5.0,1209168000
A1ZKVP65F73ECG,B000H78YXQ,5.0,1211155200
AAJRM05AKTMQK,B000H78YXQ,5.0,1220832000
A27KQF7Q19EOPM,B000H78YXQ,5.0,1211328000
A352GQDPK3W26L,B000H78YXQ,4.0,1244505600
A28XAQVBB5ZVRM,B000H78YXQ,1.0,1214870400
A1LAOO265QZHEF,B000H78YXQ,2.0,1290470400
AY8RN81LAOSAL,B000H78YXQ,3.0,1259366400
A28WKLA9UTGRGZ,B000H78YXQ,4.0,1250294400
A2TB7LPP6VW0LO,B000H78YXQ,5.0,1221868800
A1NUL81PXEQ1VK,B000H78YXQ,1.0,1228608000
A13YFCFF1ICAGP,B000H78YXQ,2.0,1222041600
A269WI72UAT2SN,B000H78YXQ,1.0,1250121600
A1BIL65NSE1UX6,B000H78YXQ,1.0,1216771200
A3ANX0O5PXQY59,B000H78YXQ,1.0,1208736000
A2F2YDPNPWWIAA,B000H78YXQ,1.0,1344124800
A1LYO7ZRPOS9OE,B000H78YXQ,1.0,1322438400
A2CJHJN7ZX5JED,B000H78YXQ,5.0,1297296000
A1JU9AZWCIMNDM,B000H78YXQ,1.0,1217548800
A139TU0DN7WHEG,B000H78YXQ,1.0,1320019200
A176TLBYYXPLDQ,B000H78YXQ,1.0,1312675200
A12N3BWTRHTMAC,B000H78YXQ,2.0,1235260800
A36G51F9ZI3OTT,B000H78YXQ,2.0,1223164800
A14BPUI8NBIEDS,B000H78YXQ,1.0,1319068800
A2D9GNXM0M4K3K,B000CAVDZY,5.0,1357171200
A16DTHCP2GUNC8,B000BNXRVK,5.0,1322265600
A19FHW7TP7QGN5,B000BNXRVK,5.0,1307059200
A2Z9P4PJ9RPXRP,B000BNXRVK,5.0,1303430400
A2VCXXTJ8P758N,B000BNXRVK,4.0,1354752000
A1WVAC4S6ZBAXJ,B000BNXRVK,5.0,1269907200
A1CMTCUIYWOSLW,B000BNXRVK,5.0,1329177600
A3TYR4UBAFJQAR,B000BNXRVK,5.0,1305676800
A3SCRIGIFK8LBH,B000BNXRVK,5.0,1360368000
A2S8IECVJX7MMS,B000BNXRVK,5.0,1357689600
ACZFQRTX51J7M,B000BNXRVK,5.0,1357344000
A3T7QB38969AFY,B000BNXRVK,5.0,1356393600
A4Z9FWK2J34BP,B000BNXRVK,4.0,1355616000
A2YEG62ZGRANV7,B000BNXRVK,5.0,1331856000
A3IXAU6OQ7YMFX,B000BNXRVK,5.0,1331596800
A3NMTJGEQQKK34,B000BR15NI,5.0,1301961600
A2NUVFWJG41H4U,B000BR15NI,5.0,1356739200
A21FWK6PNYPYN7,B000BR15NI,5.0,1355702400
A35H3NOLQUNKU7,B000BR15NI,4.0,1353024000
A2QSTZN3HBDNI,B000K664U4,5.0,1345593600
A3AH5X9H9IVD3T,B000C7WWXO,4.0,1350518400
A1ULZL88IDSGFD,B000C5G458,5.0,1348790400
A21RM7YET2F4DT,B000E4SLXU,5.0,1325376000
A2LQ36OVTC7N5P,B000E4SLXU,5.0,1283990400
AIAUOTBBUQOYF,B000E4SLXU,5.0,1279756800
A350ETKP9IVKHG,B000COC3XQ,5.0,1325635200
A16Y6WSV3XWW0D,B00066UKM6,5.0,1310083200
A17LKQ6XMOWAWU,B00066UKM6,1.0,1349827200
A2W2KJWP54UUV5,B00066UKM6,4.0,1361491200
A2KTJ4JHYOCNRV,B00066UKM6,5.0,1360540800
A2OGFU7WEOCECH,B00066UKM6,4.0,1360454400
A23KCKPH2GPF2G,B00066UKM6,2.0,1354320000
A326VKBTK4ZFA7,B00066UKM6,4.0,1331424000
A1IJWPCOQVT70C,B00066UKM6,5.0,1322352000
A4KX0E91F2P4T,B00066UKM6,1.0,1320710400
A3U5OCTOZZICT,B00066UKM6,5.0,1317168000
A1L24OC3VMHZAC,B00066UKM6,5.0,1315785600
A2528P0SVAVVUI,B00066UKM6,5.0,1250726400
A28N7TCSQ439E9,B00066UKM6,5.0,1220054400
A2OHOUYKKSQA0M,B00066UKM6,1.0,1291852800
A1WELXX0EB984T,B000JZHLYE,5.0,1338768000
A22UBCD3489EA2,B000JZHLYE,5.0,1359244800
A2ZQPMERESRQ3G,B000JZHLYE,5.0,1355961600
A1GEZN16CUIQ1L,B000JZHLYE,5.0,1351123200
AF9Y90CDSVWTN,B000JZHLYE,4.0,1334534400
A1C0Y0Q2TTM9XC,B000JZHLYE,1.0,1220832000
A3PGU131J5ULSM,B000H78YY0,5.0,1204761600
A395DMKC204DVC,B000H78YY0,1.0,1205020800
A2CFALGFG1MGK2,B000H78YY0,5.0,1209427200
AJS50TUUUG6SS,B000H78YY0,5.0,1222732800
A2NLJ7QRHILJAM,B000H78YY0,5.0,1213056000
A360STY6K9RVAW,B000E4INAG,4.0,1170979200
A1ESDRSTI1QAST,B000KE4TAS,3.0,1347148800
A21FIG32MIVS3,B000F109AA,5.0,1359417600
A3G21QXA5JU98Y,B000C7WWZ2,3.0,1324944000
A1REBJ3KOVUYFI,B000CII8EU,5.0,1301097600
A1LGED2YXZEJW0,B000BQV8YA,5.0,1171152000
A1MP6287CS9ON4,B000BQV8YA,4.0,1200614400
A3F5EFXJHTC8D5,B000CIT2HC,1.0,1317600000
A1ILPQOEH8EA1F,B00064YKDI,5.0,1347494400
A37CFLUVJJVUDN,B00064YKDI,5.0,1359158400
A1EO4XWN9NBS4A,B00064YKDI,5.0,1358640000
A2U9O2UXN55OEV,B000IG1SV6,3.0,1284940800
A3N7TYB9W8KU0D,B000PRXVJU,5.0,1277078400
A2IPFQ6CCU02P8,B000PRXVJU,4.0,1274486400
A2TVDULFNI20E0,B000CQPOGM,5.0,1317859200
AT8IDFQEICKC8,B000F158NI,4.0,1332547200
A2UB64DSMJ2SZ0,B000F158NI,3.0,1304208000
AGRKQCBIXGBRS,B000F158NI,2.0,1224806400
A3VP29O9US4K1S,B000CHMME8,1.0,1359417600
A3RGTY3OB56MWR,B000O03DLE,5.0,1340668800
A1G7ETFXAVEKYX,B000BNXRY2,5.0,1232236800
A2QRWKQRWGRDAB,B000N4CEAM,4.0,1239062400
A2H7SDWJW0IYYJ,B0007M42QE,5.0,1321488000
ABVTOUQ06CHYN,B0007M42QE,3.0,1315094400
A1KOWEO9STAIPH,B0007M42QE,1.0,1241136000
A3SQ9VOOZYMNYS,B0007M42QE,4.0,1198886400
A2Z5NNKV1CDC9D,B0007M42QE,5.0,1328745600
A1PLSULDDLNEFN,B0007M42QE,5.0,1224720000
A2LQ3KBRGC1YOJ,B0007M42QE,3.0,1221609600
A37M2CCLTBICXH,B0007M42QE,5.0,1169078400
A2NHMS4AQFZX4,B0007M42QE,5.0,1196553600
A21EKZACL1B98K,B0007M42QE,2.0,1222905600
AAXKXFTITUG6K,B0007M42QE,1.0,1297900800
A2ICKE6A3MJMM5,B0007M42QE,3.0,1325462400
A1L2N3ITV9MUR7,B0007M42QE,1.0,1306195200
A1BPDAKF68LZ50,B0007M42QE,5.0,1212019200
A3GJCBB5LYKU5I,B0007M42QE,2.0,1231545600
A3IMCEXCM4S2F7,B0007M42QE,3.0,1296777600
A2YN5IUE9WYRW5,B000CIY1UA,3.0,1283472000
A182AI4MAQW9VW,B000EQ95OC,5.0,1283126400
A2S850W0QY6V74,B000EQ95OC,5.0,1346716800
A3U3JLNTC097S2,B000EQ95OC,4.0,1323648000
APU4ZN0CJFM2U,B000EQ95OC,4.0,1283472000
A1TJWOHR4VPLMW,B000BNXRYM,5.0,1353888000
A1CMTCUIYWOSLW,B000BNXRYM,5.0,1351296000
A24V5HBA2AC7AD,B000C4KI88,3.0,1326153600
A2A5TC47T9OC86,B000IWBN38,5.0,1347408000
A1HD7U1G5R9E9Z,B000NZFNGI,5.0,1346976000
A1DRYLO9ADC2WI,B000NZFNGI,4.0,1344124800
A19B49CD7QUKKK,B000NZFNGI,2.0,1350604800
A2WHIE3FFFKL6Q,B000DZHBCC,1.0,1288915200
AIWS5E368C4J4,B000DZHBCC,1.0,1326067200
AI9O5GT1HJCCX,B000DZHBCC,3.0,1340928000
A27MY04JQUK7GM,B000DZHBCC,3.0,1267920000
A35ZKKOUU3PFP5,B000CB1ATC,4.0,1333411200
A8MYMXP0798ZP,B000CB1ATC,4.0,1255305600
A39VAWSCSANPR2,B000BNXRZG,4.0,1211241600
A3QIPKQI91SOEU,B000CB1AUG,3.0,1252368000
A2253MGQRFX9IT,B000IYIHA8,5.0,1348790400
A277ZIMI44ZX0S,B000E4NMPW,4.0,1330128000
AMINPZ4B0LNL9,B000E4NMPW,1.0,1298764800
A3PO481OAQ2ZE3,B000IHNSJK,1.0,1238457600
A3GAOLTNJ5UF0P,B000CIY1VE,1.0,1281916800
A24JUUJ1348KCJ,B0001X1YYM,1.0,1253491200
A30TV845QCOYSW,B0001X1YYM,1.0,1253059200
A26HFSVLAGULIM,B0002KL6FG,5.0,1128816000
AP3B615GM191G,B0002KL6FG,5.0,1217289600
A8RLK6Q9CCNKZ,B0002KL6FG,5.0,1299196800
A1VECX5MXPNNJ5,B0002KL6FG,1.0,1323216000
A2NAHF8OLMGVO7,B0002KL6FG,5.0,1314057600
A3KLCJNZ6ZY7RM,B0002KL6FG,5.0,1302566400
A26HFSVLAGULIM,B0002KL6FG,5.0,1128470400
A3M0WLFNL8T8OZ,B0002KL6FG,1.0,1302825600
A104KLCJADPN7N,B000P8L722,3.0,1235692800
A1SW3SQQBAS47I,B000P8L722,3.0,1195603200
A2V8MLEYWCMV7Q,B000CNHDHI,1.0,1312329600
A2E6H03KJD6VX1,B000JK116I,4.0,1360195200
A32NMQRHD2C7R5,B000JK116I,5.0,1358553600
AENLI8GG1DK06,B0007VBUAQ,5.0,1242950400
A39NPCLDHS8LHK,B0007VBUAQ,5.0,1359504000
AHFX1XUR6EDLS,B0007VBUAQ,5.0,1358208000
A1EIOWC94PV448,B000E4NMQG,5.0,1320883200
A1RKEVOG1Y2MXY,B000OWTI2K,4.0,1357948800
A1TSJF7XLH0UTN,B000OWTI2K,4.0,1357862400
A3Q92HH6P8IMGX,B000OWTI2K,1.0,1357344000
A19TBOXHCN5C3A,B000OWTI2K,5.0,1357257600
A3SNBF59AIPB6J,B000OWTI2K,4.0,1356566400
A3COS3JFBYUTM4,B000OWTI2K,4.0,1355788800
ACU9Y5GTDSIE4,B000OWTI2K,4.0,1355788800
A6ETVRB4C5V9U,B000OWTI2K,5.0,1350950400
ASXDUG5SSZYIQ,B000OWTI2K,5.0,1341532800
A14E6R3QG52GI4,B000OWTI2K,5.0,1338249600
A19ZSUZ6NW0ZEQ,B000OWTI2K,5.0,1293062400
ABXFJ8BQHVTFW,B000OWTI2K,5.0,1224374400
A22JM9VN0ZCC61,B000OWTI2K,5.0,1214956800
A3J2I9AM5PUB50,B000OWTI2K,5.0,1206489600
A3PAO3AR1I3JXO,B000OWTI2K,5.0,1202256000
AZX1NSRLQKOFM,B000OWTI2K,5.0,1201132800
A14N0438AKCBGS,B000OWTI2K,5.0,1195430400
